'Elapsed time','V5','MLII'
45.208,-0.225,-0.095
45.211,-0.210,-0.060
45.214,-0.195,-0.050
45.217,-0.195,-0.070
45.219,-0.195,-0.080
45.222,-0.210,-0.080
45.225,-0.195,-0.065
45.228,-0.185,-0.040
45.231,-0.180,-0.045
45.233,-0.190,-0.065
45.236,-0.190,-0.070
45.239,-0.205,-0.080
45.242,-0.195,-0.080
45.244,-0.210,-0.075
45.247,-0.210,-0.070
45.250,-0.225,-0.085
45.253,-0.230,-0.100
45.256,-0.245,-0.100
45.258,-0.250,-0.080
45.261,-0.240,-0.070
45.264,-0.220,-0.070
45.267,-0.225,-0.065
45.269,-0.235,-0.080
45.272,-0.250,-0.080
45.275,-0.235,-0.065
45.278,-0.235,-0.060
45.281,-0.200,-0.055
45.283,-0.200,-0.070
45.286,-0.210,-0.075
45.289,-0.230,-0.085
45.292,-0.225,-0.095
45.294,-0.220,-0.090
45.297,-0.230,-0.095
45.300,-0.255,-0.095
45.303,-0.265,-0.120
45.306,-0.275,-0.120
45.308,-0.285,-0.100
45.311,-0.260,-0.110
45.314,-0.260,-0.090
45.317,-0.250,-0.100
45.319,-0.260,-0.110
45.322,-0.275,-0.125
45.325,-0.275,-0.100
45.328,-0.265,-0.095
45.331,-0.250,-0.090
45.333,-0.260,-0.100
45.336,-0.275,-0.110
45.339,-0.270,-0.110
45.342,-0.285,-0.105
45.344,-0.265,-0.095
45.347,-0.245,-0.100
45.350,-0.235,-0.105
45.353,-0.245,-0.110
45.356,-0.270,-0.105
45.358,-0.280,-0.085
45.361,-0.260,-0.085
45.364,-0.235,-0.085
45.367,-0.245,-0.095
45.369,-0.260,-0.110
45.372,-0.275,-0.110
45.375,-0.265,-0.100
45.378,-0.255,-0.090
45.381,-0.250,-0.085
45.383,-0.245,-0.080
45.386,-0.255,-0.095
45.389,-0.265,-0.095
45.392,-0.265,-0.095
45.394,-0.260,-0.080
45.397,-0.235,-0.060
45.400,-0.235,-0.050
45.403,-0.245,-0.025
45.406,-0.245,-0.005
45.408,-0.220,0.045
45.411,-0.190,0.110
45.414,-0.160,0.165
45.417,-0.145,0.200
45.419,-0.155,0.235
45.422,-0.220,0.330
45.425,-0.305,0.450
45.428,-0.360,0.610
45.431,-0.400,0.755
45.433,-0.455,0.885
45.436,-0.530,1.010
45.439,-0.625,1.145
45.442,-0.695,1.290
45.444,-0.710,1.475
45.447,-0.680,1.675
45.450,-0.615,1.860
45.453,-0.520,1.970
45.456,-0.420,1.980
45.458,-0.295,1.860
45.461,-0.175,1.580
45.464,-0.095,1.190
45.467,-0.125,0.735
45.469,-0.235,0.360
45.472,-0.425,0.115
45.475,-0.575,-0.035
45.478,-0.645,-0.110
45.481,-0.645,-0.125
45.483,-0.610,-0.120
45.486,-0.560,-0.110
45.489,-0.485,-0.125
45.492,-0.370,-0.130
45.494,-0.295,-0.120
45.497,-0.245,-0.125
45.500,-0.220,-0.140
45.503,-0.225,-0.175
45.506,-0.235,-0.205
45.508,-0.235,-0.190
45.511,-0.230,-0.180
45.514,-0.200,-0.180
45.517,-0.200,-0.200
45.519,-0.185,-0.215
45.522,-0.195,-0.220
45.525,-0.190,-0.215
45.528,-0.185,-0.200
45.531,-0.160,-0.205
45.533,-0.160,-0.200
45.536,-0.170,-0.215
45.539,-0.180,-0.220
45.542,-0.170,-0.230
45.544,-0.150,-0.220
45.547,-0.135,-0.225
45.550,-0.130,-0.205
45.553,-0.155,-0.225
45.556,-0.150,-0.235
45.558,-0.145,-0.225
45.561,-0.150,-0.215
45.564,-0.140,-0.215
45.567,-0.125,-0.230
45.569,-0.140,-0.240
45.572,-0.150,-0.245
45.575,-0.145,-0.250
45.578,-0.135,-0.230
45.581,-0.125,-0.225
45.583,-0.125,-0.230
45.586,-0.135,-0.245
45.589,-0.140,-0.245
45.592,-0.135,-0.245
45.594,-0.125,-0.240
45.597,-0.125,-0.240
45.600,-0.120,-0.250
45.603,-0.120,-0.255
45.606,-0.140,-0.255
45.608,-0.135,-0.250
45.611,-0.130,-0.230
45.614,-0.095,-0.230
45.617,-0.095,-0.255
45.619,-0.120,-0.260
45.622,-0.125,-0.265
45.625,-0.120,-0.260
45.628,-0.115,-0.245
45.631,-0.090,-0.245
45.633,-0.100,-0.240
45.636,-0.100,-0.250
45.639,-0.125,-0.255
45.642,-0.115,-0.255
45.644,-0.090,-0.240
45.647,-0.090,-0.235
45.650,-0.085,-0.245
45.653,-0.095,-0.250
45.656,-0.110,-0.245
45.658,-0.100,-0.230
45.661,-0.090,-0.230
45.664,-0.055,-0.225
45.667,-0.065,-0.230
45.669,-0.070,-0.245
45.672,-0.080,-0.240
45.675,-0.065,-0.225
45.678,-0.050,-0.220
45.681,-0.055,-0.205
45.683,-0.045,-0.210
45.686,-0.045,-0.220
45.689,-0.055,-0.230
45.692,-0.060,-0.215
45.694,-0.035,-0.200
45.697,-0.025,-0.210
45.700,-0.020,-0.205
45.703,-0.020,-0.205
45.706,-0.030,-0.205
45.708,-0.020,-0.200
45.711,-0.005,-0.165
45.714,0.005,-0.155
45.717,0.025,-0.165
45.719,0.005,-0.165
45.722,-0.010,-0.170
45.725,-0.005,-0.160
45.728,0.025,-0.135
45.731,0.040,-0.115
45.733,0.035,-0.125
45.736,0.030,-0.130
45.739,0.015,-0.110
45.742,0.035,-0.090
45.744,0.035,-0.060
45.747,0.070,-0.045
45.750,0.070,-0.035
45.753,0.065,-0.020
45.756,0.055,-0.010
45.758,0.050,0.015
45.761,0.080,0.030
45.764,0.100,0.045
45.767,0.085,0.070
45.769,0.090,0.060
45.772,0.075,0.075
45.775,0.070,0.090
45.778,0.080,0.120
45.781,0.080,0.140
45.783,0.100,0.135
45.786,0.065,0.125
45.789,0.050,0.130
45.792,0.050,0.135
45.794,0.035,0.150
45.797,0.070,0.145
45.800,0.055,0.135
45.803,0.035,0.115
45.806,0.020,0.100
45.808,0.010,0.115
45.811,0.010,0.105
45.814,0.005,0.105
45.817,-0.010,0.090
45.819,-0.020,0.060
45.822,-0.045,0.055
45.825,-0.055,0.045
45.828,-0.060,0.045
45.831,-0.045,0.050
45.833,-0.065,0.025
45.836,-0.075,0.015
45.839,-0.085,0.000
45.842,-0.105,-0.005
45.844,-0.095,0.005
45.847,-0.100,0.010
45.850,-0.090,-0.005
45.853,-0.110,-0.010
45.856,-0.140,-0.030
45.858,-0.125,-0.010
45.861,-0.120,-0.010
45.864,-0.105,-0.005
45.867,-0.110,-0.020
45.869,-0.120,-0.035
45.872,-0.135,-0.045
45.875,-0.135,-0.030
45.878,-0.140,-0.025
45.881,-0.120,-0.015
45.883,-0.115,-0.020
45.886,-0.135,-0.040
45.889,-0.140,-0.025
45.892,-0.150,-0.025
45.894,-0.140,-0.020
45.897,-0.125,-0.020
45.900,-0.140,-0.040
45.903,-0.155,-0.055
45.906,-0.160,-0.045
45.908,-0.170,-0.035
45.911,-0.150,-0.025
45.914,-0.145,-0.030
45.917,-0.155,-0.035
45.919,-0.150,-0.055
45.922,-0.160,-0.055
45.925,-0.150,-0.060
45.928,-0.135,-0.025
45.931,-0.130,-0.025
45.933,-0.135,-0.045
45.936,-0.140,-0.050
45.939,-0.145,-0.055
45.942,-0.160,-0.055
45.944,-0.145,-0.040
45.947,-0.125,-0.040
45.950,-0.140,-0.040
45.953,-0.170,-0.055
45.956,-0.145,-0.055
45.958,-0.160,-0.035
45.961,-0.140,-0.035
45.964,-0.125,-0.035
45.967,-0.140,-0.040
45.969,-0.145,-0.045
45.972,-0.160,-0.040
45.975,-0.170,-0.030
45.978,-0.145,-0.030
45.981,-0.135,-0.020
45.983,-0.135,-0.035
45.986,-0.155,-0.045
45.989,-0.160,-0.050
45.992,-0.155,-0.040
45.994,-0.155,-0.025
45.997,-0.125,-0.025
46.000,-0.125,-0.030
46.003,-0.140,-0.045
46.006,-0.150,-0.050
46.008,-0.160,-0.030
46.011,-0.155,-0.025
46.014,-0.115,-0.025
46.017,-0.145,-0.040
46.019,-0.155,-0.035
46.022,-0.165,-0.035
46.025,-0.155,-0.025
46.028,-0.145,-0.005
46.031,-0.130,-0.015
46.033,-0.150,-0.030
46.036,-0.145,-0.045
46.039,-0.170,-0.045
46.042,-0.180,-0.035
46.044,-0.160,-0.020
46.047,-0.135,-0.020
46.050,-0.155,-0.015
46.053,-0.175,-0.035
46.056,-0.180,-0.045
46.058,-0.180,-0.035
46.061,-0.160,-0.020
46.064,-0.150,-0.010
46.067,-0.160,-0.015
46.069,-0.170,-0.040
46.072,-0.185,-0.035
46.075,-0.185,-0.040
46.078,-0.170,-0.025
46.081,-0.160,-0.040
46.083,-0.170,-0.035
46.086,-0.185,-0.045
46.089,-0.190,-0.045
46.092,-0.200,-0.040
46.094,-0.165,-0.030
46.097,-0.175,-0.030
46.100,-0.185,-0.035
46.103,-0.210,-0.055
46.106,-0.210,-0.060
46.108,-0.210,-0.050
46.111,-0.205,-0.040
46.114,-0.195,-0.040
46.117,-0.190,-0.045
46.119,-0.200,-0.060
46.122,-0.225,-0.075
46.125,-0.210,-0.050
46.128,-0.200,-0.030
46.131,-0.190,-0.045
46.133,-0.190,-0.055
46.136,-0.200,-0.060
46.139,-0.210,-0.070
46.142,-0.220,-0.065
46.144,-0.205,-0.055
46.147,-0.190,-0.045
46.150,-0.190,-0.055
46.153,-0.195,-0.050
46.156,-0.215,-0.065
46.158,-0.215,-0.055
46.161,-0.210,-0.055
46.164,-0.210,-0.050
46.167,-0.220,-0.055
46.169,-0.220,-0.065
46.172,-0.240,-0.060
46.175,-0.220,-0.055
46.178,-0.210,-0.030
46.181,-0.200,-0.040
46.183,-0.195,-0.040
46.186,-0.205,-0.055
46.189,-0.230,-0.065
46.192,-0.230,-0.055
46.194,-0.215,-0.045
46.197,-0.200,-0.045
46.200,-0.200,-0.060
46.203,-0.195,-0.070
46.206,-0.225,-0.065
46.208,-0.220,-0.055
46.211,-0.220,-0.035
46.214,-0.210,-0.040
46.217,-0.200,-0.045
46.219,-0.215,-0.050
46.222,-0.210,-0.060
46.225,-0.230,-0.055
46.228,-0.200,-0.040
46.231,-0.195,-0.035
46.233,-0.185,-0.050
46.236,-0.205,-0.075
46.239,-0.215,-0.065
46.242,-0.220,-0.065
46.244,-0.205,-0.045
46.247,-0.205,-0.045
46.250,-0.190,-0.050
46.253,-0.205,-0.065
46.256,-0.215,-0.065
46.258,-0.230,-0.060
46.261,-0.215,-0.040
46.264,-0.205,-0.040
46.267,-0.190,-0.050
46.269,-0.210,-0.070
46.272,-0.230,-0.080
46.275,-0.220,-0.060
46.278,-0.210,-0.040
46.281,-0.195,-0.045
46.283,-0.190,-0.050
46.286,-0.200,-0.060
46.289,-0.205,-0.055
46.292,-0.210,-0.040
46.294,-0.200,-0.045
46.297,-0.180,-0.035
46.300,-0.195,-0.040
46.303,-0.210,-0.050
46.306,-0.205,-0.050
46.308,-0.205,-0.050
46.311,-0.195,-0.030
46.314,-0.175,-0.035
46.317,-0.175,-0.040
46.319,-0.195,-0.055
46.322,-0.200,-0.055
46.325,-0.185,-0.020
46.328,-0.165,0.000
46.331,-0.145,0.005
46.333,-0.140,0.005
46.336,-0.145,0.000
46.339,-0.155,-0.010
46.342,-0.170,0.000
46.344,-0.150,0.010
46.347,-0.140,0.015
46.350,-0.120,0.015
46.353,-0.120,0.015
46.356,-0.130,0.015
46.358,-0.130,0.030
46.361,-0.110,0.035
46.364,-0.105,0.040
46.367,-0.115,0.025
46.369,-0.135,0.010
46.372,-0.145,0.000
46.375,-0.140,0.005
46.378,-0.150,0.010
46.381,-0.140,0.005
46.383,-0.180,-0.010
46.386,-0.180,-0.010
46.389,-0.195,-0.025
46.392,-0.190,0.005
46.394,-0.165,0.020
46.397,-0.160,0.010
46.400,-0.160,0.010
46.403,-0.195,0.000
46.406,-0.195,-0.005
46.408,-0.190,0.025
46.411,-0.165,0.025
46.414,-0.150,0.040
46.417,-0.140,0.020
46.419,-0.145,-0.010
46.422,-0.160,-0.010
46.425,-0.175,-0.015
46.428,-0.185,-0.005
46.431,-0.185,-0.005
46.433,-0.195,-0.020
46.436,-0.220,-0.045
46.439,-0.225,-0.040
46.442,-0.215,-0.025
46.444,-0.205,-0.005
46.447,-0.205,-0.015
46.450,-0.210,-0.020
46.453,-0.210,-0.040
46.456,-0.225,-0.045
46.458,-0.215,-0.030
46.461,-0.205,-0.030
46.464,-0.200,-0.030
46.467,-0.195,-0.035
46.469,-0.225,-0.045
46.472,-0.225,-0.060
46.475,-0.225,-0.045
46.478,-0.230,-0.030
46.481,-0.215,-0.025
46.483,-0.205,-0.045
46.486,-0.225,-0.055
46.489,-0.220,-0.060
46.492,-0.225,-0.035
46.494,-0.225,-0.030
46.497,-0.215,-0.030
46.500,-0.215,-0.045
46.503,-0.235,-0.065
46.506,-0.225,-0.065
46.508,-0.235,-0.040
46.511,-0.225,-0.035
46.514,-0.190,-0.020
46.517,-0.195,-0.020
46.519,-0.220,-0.025
46.522,-0.210,-0.015
46.525,-0.205,0.015
46.528,-0.185,0.055
46.531,-0.165,0.080
46.533,-0.150,0.120
46.536,-0.155,0.160
46.539,-0.150,0.230
46.542,-0.110,0.280
46.544,-0.090,0.360
46.547,-0.115,0.460
46.550,-0.200,0.585
46.553,-0.285,0.730
46.556,-0.330,0.900
46.558,-0.370,1.065
46.561,-0.425,1.245
46.564,-0.470,1.390
46.567,-0.545,1.535
46.569,-0.560,1.720
46.572,-0.530,1.910
46.575,-0.450,2.070
46.578,-0.330,2.110
46.581,-0.170,2.005
46.583,-0.065,1.750
46.586,-0.005,1.350
46.589,-0.005,0.920
46.592,-0.110,0.510
46.594,-0.265,0.235
46.597,-0.450,0.055
46.600,-0.585,-0.050
46.603,-0.615,-0.095
46.606,-0.615,-0.080
46.608,-0.545,-0.070
46.611,-0.425,-0.050
46.614,-0.310,-0.050
46.617,-0.255,-0.060
46.619,-0.225,-0.095
46.622,-0.235,-0.105
46.625,-0.215,-0.115
46.628,-0.185,-0.115
46.631,-0.170,-0.125
46.633,-0.180,-0.140
46.636,-0.195,-0.160
46.639,-0.195,-0.160
46.642,-0.190,-0.140
46.644,-0.155,-0.145
46.647,-0.130,-0.140
46.650,-0.130,-0.155
46.653,-0.130,-0.170
46.656,-0.145,-0.180
46.658,-0.145,-0.165
46.661,-0.130,-0.145
46.664,-0.110,-0.125
46.667,-0.105,-0.135
46.669,-0.110,-0.165
46.672,-0.125,-0.175
46.675,-0.125,-0.160
46.678,-0.125,-0.150
46.681,-0.105,-0.145
46.683,-0.095,-0.150
46.686,-0.115,-0.175
46.689,-0.125,-0.180
46.692,-0.125,-0.170
46.694,-0.115,-0.160
46.697,-0.090,-0.175
46.700,-0.100,-0.170
46.703,-0.115,-0.195
46.706,-0.110,-0.200
46.708,-0.125,-0.180
46.711,-0.105,-0.165
46.714,-0.095,-0.170
46.717,-0.090,-0.190
46.719,-0.085,-0.195
46.722,-0.085,-0.195
46.725,-0.095,-0.185
46.728,-0.065,-0.175
46.731,-0.055,-0.175
46.733,-0.080,-0.180
46.736,-0.080,-0.185
46.739,-0.090,-0.205
46.742,-0.075,-0.195
46.744,-0.070,-0.185
46.747,-0.045,-0.170
46.750,-0.035,-0.185
46.753,-0.055,-0.190
46.756,-0.070,-0.190
46.758,-0.075,-0.180
46.761,-0.050,-0.175
46.764,-0.030,-0.180
46.767,-0.035,-0.170
46.769,-0.045,-0.200
46.772,-0.060,-0.185
46.775,-0.070,-0.185
46.778,-0.040,-0.165
46.781,-0.025,-0.160
46.783,-0.025,-0.165
46.786,-0.020,-0.175
46.789,-0.045,-0.185
46.792,-0.045,-0.165
46.794,-0.020,-0.150
46.797,0.010,-0.150
46.800,-0.010,-0.155
46.803,-0.015,-0.170
46.806,-0.015,-0.165
46.808,-0.020,-0.135
46.811,-0.005,-0.130
46.814,0.020,-0.120
46.817,0.010,-0.140
46.819,0.015,-0.130
46.822,0.010,-0.140
46.825,0.015,-0.130
46.828,0.030,-0.095
46.831,0.055,-0.080
46.833,0.025,-0.075
46.836,0.040,-0.075
46.839,0.050,-0.070
46.842,0.045,-0.050
46.844,0.070,-0.020
46.847,0.095,-0.010
46.850,0.085,-0.010
46.853,0.085,0.000
46.856,0.075,0.025
46.858,0.080,0.035
46.861,0.105,0.055
46.864,0.120,0.075
46.867,0.115,0.090
46.869,0.125,0.090
46.872,0.110,0.115
46.875,0.110,0.125
46.878,0.115,0.160
46.881,0.135,0.165
46.883,0.135,0.180
46.886,0.115,0.170
46.889,0.100,0.175
46.892,0.100,0.195
46.894,0.100,0.205
46.897,0.110,0.205
46.900,0.100,0.180
46.903,0.090,0.160
46.906,0.055,0.155
46.908,0.045,0.145
46.911,0.035,0.150
46.914,0.030,0.135
46.917,0.020,0.115
46.919,-0.010,0.125
46.922,-0.030,0.095
46.925,-0.025,0.100
46.928,-0.030,0.095
46.931,-0.025,0.080
46.933,-0.055,0.045
46.936,-0.070,0.035
46.939,-0.090,0.025
46.942,-0.095,0.035
46.944,-0.085,0.025
46.947,-0.085,0.025
46.950,-0.095,0.015
46.953,-0.110,-0.020
46.956,-0.130,-0.010
46.958,-0.130,0.000
46.961,-0.110,0.005
46.964,-0.110,-0.010
46.967,-0.120,-0.025
46.969,-0.130,-0.020
46.972,-0.155,-0.020
46.975,-0.155,-0.010
46.978,-0.135,0.000
46.981,-0.120,0.000
46.983,-0.115,-0.015
46.986,-0.145,-0.025
46.989,-0.160,-0.015
46.992,-0.160,-0.005
46.994,-0.140,0.005
46.997,-0.125,-0.005
47.000,-0.140,-0.020
47.003,-0.145,-0.045
47.006,-0.150,-0.040
47.008,-0.155,-0.040
47.011,-0.135,-0.025
47.014,-0.135,-0.030
47.017,-0.135,-0.035
47.019,-0.150,-0.060
47.022,-0.160,-0.065
47.025,-0.155,-0.045
47.028,-0.160,-0.035
47.031,-0.155,-0.040
47.033,-0.150,-0.060
47.036,-0.160,-0.080
47.039,-0.165,-0.070
47.042,-0.170,-0.080
47.044,-0.165,-0.050
47.047,-0.160,-0.050
47.050,-0.160,-0.050
47.053,-0.165,-0.070
47.056,-0.175,-0.075
47.058,-0.165,-0.070
47.061,-0.160,-0.065
47.064,-0.150,-0.045
47.067,-0.165,-0.070
47.069,-0.160,-0.085
47.072,-0.170,-0.080
47.075,-0.155,-0.065
47.078,-0.160,-0.060
47.081,-0.140,-0.055
47.083,-0.145,-0.065
47.086,-0.160,-0.075
47.089,-0.170,-0.075
47.092,-0.160,-0.050
47.094,-0.150,-0.040
47.097,-0.120,-0.050
47.100,-0.140,-0.045
47.103,-0.155,-0.080
47.106,-0.170,-0.065
47.108,-0.170,-0.065
47.111,-0.160,-0.060
47.114,-0.145,-0.045
47.117,-0.155,-0.055
47.119,-0.175,-0.060
47.122,-0.170,-0.065
47.125,-0.180,-0.060
47.128,-0.160,-0.060
47.131,-0.150,-0.055
47.133,-0.150,-0.065
47.136,-0.165,-0.065
47.139,-0.180,-0.070
47.142,-0.180,-0.070
47.144,-0.175,-0.065
47.147,-0.155,-0.065
47.150,-0.165,-0.070
47.153,-0.185,-0.085
47.156,-0.200,-0.085
47.158,-0.190,-0.065
47.161,-0.180,-0.060
47.164,-0.170,-0.065
47.167,-0.170,-0.085
47.169,-0.190,-0.100
47.172,-0.195,-0.085
47.175,-0.205,-0.085
47.178,-0.185,-0.065
47.181,-0.175,-0.055
47.183,-0.185,-0.075
47.186,-0.200,-0.085
47.189,-0.215,-0.090
47.192,-0.200,-0.095
47.194,-0.195,-0.075
47.197,-0.195,-0.075
47.200,-0.200,-0.075
47.203,-0.195,-0.095
47.206,-0.215,-0.105
47.208,-0.215,-0.085
47.211,-0.215,-0.085
47.214,-0.200,-0.085
47.217,-0.200,-0.090
47.219,-0.215,-0.105
47.222,-0.220,-0.100
47.225,-0.235,-0.095
47.228,-0.215,-0.090
47.231,-0.195,-0.085
47.233,-0.210,-0.090
47.236,-0.225,-0.105
47.239,-0.245,-0.110
47.242,-0.225,-0.085
47.244,-0.210,-0.080
47.247,-0.200,-0.090
47.250,-0.195,-0.100
47.253,-0.215,-0.115
47.256,-0.235,-0.110
47.258,-0.225,-0.095
47.261,-0.225,-0.090
47.264,-0.205,-0.080
47.267,-0.210,-0.100
47.269,-0.225,-0.100
47.272,-0.240,-0.105
47.275,-0.245,-0.095
47.278,-0.220,-0.090
47.281,-0.220,-0.095
47.283,-0.220,-0.105
47.286,-0.230,-0.120
47.289,-0.240,-0.110
47.292,-0.235,-0.100
47.294,-0.230,-0.080
47.297,-0.220,-0.075
47.300,-0.220,-0.095
47.303,-0.235,-0.105
47.306,-0.240,-0.115
47.308,-0.230,-0.100
47.311,-0.240,-0.090
47.314,-0.205,-0.080
47.317,-0.210,-0.100
47.319,-0.230,-0.110
47.322,-0.235,-0.110
47.325,-0.230,-0.110
47.328,-0.230,-0.110
47.331,-0.225,-0.100
47.333,-0.220,-0.115
47.336,-0.240,-0.110
47.339,-0.240,-0.115
47.342,-0.235,-0.095
47.344,-0.225,-0.090
47.347,-0.220,-0.100
47.350,-0.215,-0.100
47.353,-0.235,-0.115
47.356,-0.235,-0.120
47.358,-0.240,-0.095
47.361,-0.230,-0.075
47.364,-0.225,-0.075
47.367,-0.220,-0.095
47.369,-0.230,-0.105
47.372,-0.250,-0.110
47.375,-0.240,-0.090
47.378,-0.225,-0.080
47.381,-0.215,-0.090
47.383,-0.215,-0.085
47.386,-0.240,-0.105
47.389,-0.235,-0.105
47.392,-0.225,-0.100
47.394,-0.230,-0.085
47.397,-0.225,-0.095
47.400,-0.200,-0.110
47.403,-0.210,-0.110
47.406,-0.220,-0.100
47.408,-0.205,-0.070
47.411,-0.180,-0.060
47.414,-0.195,-0.045
47.417,-0.195,-0.060
47.419,-0.180,-0.065
47.422,-0.200,-0.070
47.425,-0.195,-0.065
47.428,-0.190,-0.040
47.431,-0.160,-0.035
47.433,-0.160,-0.030
47.436,-0.155,-0.035
47.439,-0.160,-0.040
47.442,-0.185,-0.025
47.444,-0.160,-0.025
47.447,-0.145,-0.025
47.450,-0.150,-0.035
47.453,-0.180,-0.060
47.456,-0.205,-0.075
47.458,-0.215,-0.055
47.461,-0.200,-0.060
47.464,-0.190,-0.045
47.467,-0.195,-0.065
47.469,-0.205,-0.085
47.472,-0.215,-0.075
47.475,-0.210,-0.060
47.478,-0.205,-0.030
47.481,-0.195,-0.025
47.483,-0.190,-0.030
47.486,-0.200,-0.045
47.489,-0.195,-0.055
47.492,-0.180,-0.060
47.494,-0.195,-0.055
47.497,-0.185,-0.065
47.500,-0.195,-0.080
47.503,-0.225,-0.105
47.506,-0.265,-0.120
47.508,-0.260,-0.095
47.511,-0.250,-0.095
47.514,-0.240,-0.080
47.517,-0.230,-0.085
47.519,-0.250,-0.080
47.522,-0.250,-0.090
47.525,-0.250,-0.095
47.528,-0.240,-0.090
47.531,-0.230,-0.090
47.533,-0.240,-0.100
47.536,-0.260,-0.100
47.539,-0.270,-0.090
47.542,-0.255,-0.080
47.544,-0.245,-0.085
47.547,-0.225,-0.070
47.550,-0.230,-0.080
47.553,-0.260,-0.090
47.556,-0.265,-0.095
47.558,-0.270,-0.090
47.561,-0.250,-0.090
47.564,-0.235,-0.090
47.567,-0.250,-0.100
47.569,-0.270,-0.105
47.572,-0.270,-0.110
47.575,-0.270,-0.100
47.578,-0.245,-0.075
47.581,-0.230,-0.070
47.583,-0.245,-0.070
47.586,-0.260,-0.080
47.589,-0.270,-0.065
47.592,-0.230,-0.045
47.594,-0.225,-0.005
47.597,-0.215,0.025
47.600,-0.205,0.045
47.603,-0.190,0.095
47.606,-0.185,0.140
47.608,-0.155,0.225
47.611,-0.115,0.295
47.614,-0.120,0.375
47.617,-0.175,0.495
47.619,-0.260,0.630
47.622,-0.335,0.790
47.625,-0.380,0.965
47.628,-0.445,1.135
47.631,-0.525,1.290
47.633,-0.605,1.445
47.636,-0.635,1.640
47.639,-0.600,1.865
47.642,-0.505,2.040
47.644,-0.350,2.075
47.647,-0.170,1.880
47.650,-0.050,1.455
47.653,-0.025,0.915
47.656,-0.105,0.415
47.658,-0.325,0.120
47.661,-0.515,-0.020
47.664,-0.605,-0.095
47.667,-0.610,-0.115
47.669,-0.585,-0.120
47.672,-0.520,-0.110
47.675,-0.410,-0.095
47.678,-0.295,-0.090
47.681,-0.240,-0.100
47.683,-0.220,-0.125
47.686,-0.245,-0.150
47.689,-0.245,-0.170
47.692,-0.230,-0.165
47.694,-0.205,-0.155
47.697,-0.195,-0.170
47.700,-0.185,-0.190
47.703,-0.195,-0.220
47.706,-0.195,-0.230
47.708,-0.195,-0.210
47.711,-0.175,-0.195
47.714,-0.155,-0.200
47.717,-0.155,-0.210
47.719,-0.170,-0.230
47.722,-0.180,-0.225
47.725,-0.170,-0.215
47.728,-0.160,-0.200
47.731,-0.150,-0.210
47.733,-0.160,-0.240
47.736,-0.170,-0.245
47.739,-0.180,-0.245
47.742,-0.155,-0.235
47.744,-0.150,-0.220
47.747,-0.140,-0.215
47.750,-0.145,-0.235
47.753,-0.160,-0.250
47.756,-0.175,-0.245
47.758,-0.175,-0.235
47.761,-0.160,-0.220
47.764,-0.140,-0.225
47.767,-0.145,-0.225
47.769,-0.150,-0.260
47.772,-0.175,-0.255
47.775,-0.165,-0.235
47.778,-0.160,-0.215
47.781,-0.140,-0.215
47.783,-0.145,-0.245
47.786,-0.150,-0.265
47.789,-0.150,-0.260
47.792,-0.145,-0.260
47.794,-0.145,-0.235
47.797,-0.120,-0.230
47.800,-0.130,-0.255
47.803,-0.145,-0.275
47.806,-0.155,-0.270
47.808,-0.150,-0.255
47.811,-0.145,-0.225
47.814,-0.120,-0.225
47.817,-0.125,-0.235
47.819,-0.145,-0.255
47.822,-0.150,-0.270
47.825,-0.135,-0.270
47.828,-0.120,-0.240
47.831,-0.105,-0.235
47.833,-0.110,-0.235
47.836,-0.115,-0.245
47.839,-0.130,-0.245
47.842,-0.115,-0.240
47.844,-0.105,-0.235
47.847,-0.090,-0.240
47.850,-0.090,-0.250
47.853,-0.095,-0.255
47.856,-0.105,-0.245
47.858,-0.085,-0.235
47.861,-0.070,-0.210
47.864,-0.055,-0.210
47.867,-0.055,-0.220
47.869,-0.065,-0.240
47.872,-0.065,-0.220
47.875,-0.065,-0.200
47.878,-0.045,-0.180
47.881,-0.025,-0.180
47.883,-0.025,-0.185
47.886,-0.035,-0.190
47.889,-0.035,-0.190
47.892,-0.050,-0.160
47.894,-0.025,-0.135
47.897,0.000,-0.130
47.900,0.000,-0.115
47.903,-0.015,-0.125
47.906,-0.015,-0.105
47.908,-0.020,-0.065
47.911,0.005,-0.050
47.914,0.025,-0.045
47.917,0.025,-0.045
47.919,0.010,-0.030
47.922,-0.010,-0.005
47.925,0.000,0.015
47.928,0.030,0.055
47.931,0.035,0.065
47.933,0.035,0.070
47.936,0.020,0.070
47.939,0.000,0.090
47.942,0.010,0.115
47.944,0.030,0.115
47.947,0.020,0.115
47.950,0.030,0.110
47.953,0.005,0.095
47.956,-0.010,0.105
47.958,-0.025,0.115
47.961,-0.020,0.100
47.964,-0.020,0.085
47.967,-0.040,0.070
47.969,-0.075,0.045
47.972,-0.085,0.025
47.975,-0.090,0.030
47.978,-0.090,0.040
47.981,-0.085,0.040
47.983,-0.105,0.020
47.986,-0.135,-0.010
47.989,-0.150,-0.010
47.992,-0.135,-0.005
47.994,-0.140,-0.005
47.997,-0.115,-0.010
48.000,-0.125,-0.030
48.003,-0.150,-0.045
48.006,-0.170,-0.050
48.008,-0.165,-0.040
48.011,-0.170,-0.020
48.014,-0.145,-0.035
48.017,-0.150,-0.050
48.019,-0.165,-0.050
48.022,-0.185,-0.060
48.025,-0.185,-0.040
48.028,-0.175,-0.030
48.031,-0.165,-0.045
48.033,-0.170,-0.055
48.036,-0.190,-0.065
